ticker,metric,fy,filing,filed,instance_value,instance_tag,sheet_value,sheet_tag,match
WMT,current_liabilities,2022,0000104169-24-000056,2024-03-15,92198000000.0,LiabilitiesCurrent,92198000000.0,LiabilitiesCurrent,True
WMT,total_equity,2023,0000104169-24-000056,2024-03-15,90349000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90349000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2022,0000104169-24-000056,2024-03-15,83754000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83754000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2020,0000104169-24-000056,2024-03-15,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2021,0000104169-24-000056,2024-03-15,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,revenue,2022,0000104169-23-000020,2023-03-17,605881000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,605881000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2021,0000104169-23-000020,2023-03-17,567762000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,567762000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2020,0000104169-23-000020,2023-03-17,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,cost_of_sales,2022,0000104169-23-000020,2023-03-17,463721000000.0,CostOfRevenue,463721000000.0,CostOfRevenue,True
WMT,cost_of_sales,2021,0000104169-23-000020,2023-03-17,429000000000.0,CostOfRevenue,429000000000.0,CostOfRevenue,True
WMT,cost_of_sales,2020,0000104169-23-000020,2023-03-17,420315000000.0,CostOfRevenue,420315000000.0,CostOfRevenue,True
WMT,net_income,2022,0000104169-23-000020,2023-03-17,11680000000.0,NetIncomeLoss,11680000000.0,NetIncomeLoss,True
WMT,net_income,2021,0000104169-23-000020,2023-03-17,13673000000.0,NetIncomeLoss,13673000000.0,NetIncomeLoss,True
WMT,net_income,2020,0000104169-23-000020,2023-03-17,13510000000.0,NetIncomeLoss,13510000000.0,NetIncomeLoss,True
WMT,current_assets,2022,0000104169-23-000020,2023-03-17,75655000000.0,AssetsCurrent,75655000000.0,AssetsCurrent,True
WMT,current_assets,2021,0000104169-23-000020,2023-03-17,81070000000.0,AssetsCurrent,81070000000.0,AssetsCurrent,True
WMT,current_liabilities,2022,0000104169-23-000020,2023-03-17,92198000000.0,LiabilitiesCurrent,92198000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2021,0000104169-23-000020,2023-03-17,87379000000.0,LiabilitiesCurrent,87379000000.0,LiabilitiesCurrent,True
WMT,total_equity,2022,0000104169-23-000020,2023-03-17,83754000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83754000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2021,0000104169-23-000020,2023-03-17,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2019,0000104169-23-000020,2023-03-17,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2020,0000104169-23-000020,2023-03-17,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,revenue,2021,0000104169-22-000012,2022-03-18,567762000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,567762000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2020,0000104169-22-000012,2022-03-18,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2019,0000104169-22-000012,2022-03-18,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,cost_of_sales,2021,0000104169-22-000012,2022-03-18,429000000000.0,CostOfRevenue,429000000000.0,CostOfRevenue,True
WMT,cost_of_sales,2020,0000104169-22-000012,2022-03-18,420315000000.0,CostOfRevenue,420315000000.0,CostOfRevenue,True
WMT,cost_of_sales,2019,0000104169-22-000012,2022-03-18,394605000000.0,CostOfRevenue,394605000000.0,CostOfRevenue,True
WMT,net_income,2021,0000104169-22-000012,2022-03-18,13673000000.0,NetIncomeLoss,13673000000.0,NetIncomeLoss,True
WMT,net_income,2020,0000104169-22-000012,2022-03-18,13510000000.0,NetIncomeLoss,13510000000.0,NetIncomeLoss,True
WMT,net_income,2019,0000104169-22-000012,2022-03-18,14881000000.0,NetIncomeLoss,14881000000.0,NetIncomeLoss,True
WMT,current_assets,2021,0000104169-22-000012,2022-03-18,81070000000.0,AssetsCurrent,81070000000.0,AssetsCurrent,True
WMT,current_assets,2020,0000104169-22-000012,2022-03-18,90067000000.0,AssetsCurrent,90067000000.0,AssetsCurrent,True
WMT,current_liabilities,2021,0000104169-22-000012,2022-03-18,87379000000.0,LiabilitiesCurrent,87379000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2020,0000104169-22-000012,2022-03-18,92645000000.0,LiabilitiesCurrent,92645000000.0,LiabilitiesCurrent,True
WMT,total_equity,2021,0000104169-22-000012,2022-03-18,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,91891000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2020,0000104169-22-000012,2022-03-18,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2018,0000104169-22-000012,2022-03-18,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2019,0000104169-22-000012,2022-03-18,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,revenue,2020,0000104169-21-000033,2021-03-19,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,555233000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2019,0000104169-21-000033,2021-03-19,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2018,0000104169-21-000033,2021-03-19,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,cost_of_sales,2020,0000104169-21-000033,2021-03-19,420315000000.0,CostOfRevenue,420315000000.0,CostOfRevenue,True
WMT,cost_of_sales,2019,0000104169-21-000033,2021-03-19,394605000000.0,CostOfRevenue,394605000000.0,CostOfRevenue,True
WMT,cost_of_sales,2018,0000104169-21-000033,2021-03-19,385301000000.0,CostOfRevenue,385301000000.0,CostOfRevenue,True
WMT,net_income,2020,0000104169-21-000033,2021-03-19,13510000000.0,NetIncomeLoss,13510000000.0,NetIncomeLoss,True
WMT,net_income,2019,0000104169-21-000033,2021-03-19,14881000000.0,NetIncomeLoss,14881000000.0,NetIncomeLoss,True
WMT,net_income,2018,0000104169-21-000033,2021-03-19,6670000000.0,NetIncomeLoss,6670000000.0,NetIncomeLoss,True
WMT,current_assets,2020,0000104169-21-000033,2021-03-19,90067000000.0,AssetsCurrent,90067000000.0,AssetsCurrent,True
WMT,current_assets,2019,0000104169-21-000033,2021-03-19,61806000000.0,AssetsCurrent,61806000000.0,AssetsCurrent,True
WMT,current_liabilities,2020,0000104169-21-000033,2021-03-19,92645000000.0,LiabilitiesCurrent,92645000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2019,0000104169-21-000033,2021-03-19,77790000000.0,LiabilitiesCurrent,77790000000.0,LiabilitiesCurrent,True
WMT,total_equity,2020,0000104169-21-000033,2021-03-19,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87531000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2019,0000104169-21-000033,2021-03-19,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2017,0000104169-21-000033,2021-03-19,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2018,0000104169-21-000033,2021-03-19,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,revenue,2019,0000104169-20-000011,2020-03-20,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,519926000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2018,0000104169-20-000011,2020-03-20,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2017,0000104169-20-000011,2020-03-20,495761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,495761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,cost_of_sales,2019,0000104169-20-000011,2020-03-20,394605000000.0,CostOfRevenue,394605000000.0,CostOfRevenue,True
WMT,cost_of_sales,2018,0000104169-20-000011,2020-03-20,385301000000.0,CostOfRevenue,385301000000.0,CostOfRevenue,True
WMT,cost_of_sales,2017,0000104169-20-000011,2020-03-20,373396000000.0,CostOfRevenue,373396000000.0,CostOfRevenue,True
WMT,net_income,2019,0000104169-20-000011,2020-03-20,14881000000.0,NetIncomeLoss,14881000000.0,NetIncomeLoss,True
WMT,net_income,2018,0000104169-20-000011,2020-03-20,6670000000.0,NetIncomeLoss,6670000000.0,NetIncomeLoss,True
WMT,net_income,2017,0000104169-20-000011,2020-03-20,9862000000.0,NetIncomeLoss,9862000000.0,NetIncomeLoss,True
WMT,current_assets,2019,0000104169-20-000011,2020-03-20,61806000000.0,AssetsCurrent,61806000000.0,AssetsCurrent,True
WMT,current_assets,2018,0000104169-20-000011,2020-03-20,61897000000.0,AssetsCurrent,61897000000.0,AssetsCurrent,True
WMT,current_liabilities,2019,0000104169-20-000011,2020-03-20,77790000000.0,LiabilitiesCurrent,77790000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2018,0000104169-20-000011,2020-03-20,77477000000.0,LiabilitiesCurrent,77477000000.0,LiabilitiesCurrent,True
WMT,total_equity,2019,0000104169-20-000011,2020-03-20,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,81552000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2018,0000104169-20-000011,2020-03-20,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2016,0000104169-20-000011,2020-03-20,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2017,0000104169-20-000011,2020-03-20,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,current_assets,2017,0000104169-19-000016,2019-03-28,59664000000.0,AssetsCurrent,59664000000.0,AssetsCurrent,True
WMT,current_assets,2018,0000104169-19-000016,2019-03-28,61897000000.0,AssetsCurrent,61897000000.0,AssetsCurrent,True
WMT,cost_of_sales,2016,0000104169-19-000016,2019-03-28,361256000000.0,CostOfRevenue,361256000000.0,CostOfRevenue,True
WMT,cost_of_sales,2017,0000104169-19-000016,2019-03-28,373396000000.0,CostOfRevenue,373396000000.0,CostOfRevenue,True
WMT,cost_of_sales,2018,0000104169-19-000016,2019-03-28,385301000000.0,CostOfRevenue,385301000000.0,CostOfRevenue,True
WMT,current_liabilities,2017,0000104169-19-000016,2019-03-28,78521000000.0,LiabilitiesCurrent,78521000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2018,0000104169-19-000016,2019-03-28,77477000000.0,LiabilitiesCurrent,77477000000.0,LiabilitiesCurrent,True
WMT,net_income,2016,0000104169-19-000016,2019-03-28,13643000000.0,NetIncomeLoss,13643000000.0,NetIncomeLoss,True
WMT,net_income,2017,0000104169-19-000016,2019-03-28,9862000000.0,NetIncomeLoss,9862000000.0,NetIncomeLoss,True
WMT,net_income,2018,0000104169-19-000016,2019-03-28,6670000000.0,NetIncomeLoss,6670000000.0,NetIncomeLoss,True
WMT,revenue,2016,0000104169-19-000016,2019-03-28,481317000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,481317000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2017,0000104169-19-000016,2019-03-28,495761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,495761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2018,0000104169-19-000016,2019-03-28,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,510329000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,total_equity,2017,0000104169-19-000016,2019-03-28,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2018,0000104169-19-000016,2019-03-28,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,79634000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2015,0000104169-19-000016,2019-03-28,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2016,0000104169-19-000016,2019-03-28,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,current_assets,2016,0000104169-18-000028,2018-03-30,57689000000.0,AssetsCurrent,57689000000.0,AssetsCurrent,True
WMT,current_assets,2017,0000104169-18-000028,2018-03-30,59664000000.0,AssetsCurrent,59664000000.0,AssetsCurrent,True
WMT,cost_of_sales,2015,0000104169-18-000028,2018-03-30,360984000000.0,CostOfRevenue,360984000000.0,CostOfRevenue,True
WMT,cost_of_sales,2016,0000104169-18-000028,2018-03-30,361256000000.0,CostOfRevenue,361256000000.0,CostOfRevenue,True
WMT,cost_of_sales,2017,0000104169-18-000028,2018-03-30,373396000000.0,CostOfRevenue,373396000000.0,CostOfRevenue,True
WMT,current_liabilities,2016,0000104169-18-000028,2018-03-30,66928000000.0,LiabilitiesCurrent,66928000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2017,0000104169-18-000028,2018-03-30,78521000000.0,LiabilitiesCurrent,78521000000.0,LiabilitiesCurrent,True
WMT,net_income,2015,0000104169-18-000028,2018-03-30,14694000000.0,NetIncomeLoss,14694000000.0,NetIncomeLoss,True
WMT,net_income,2016,0000104169-18-000028,2018-03-30,13643000000.0,NetIncomeLoss,13643000000.0,NetIncomeLoss,True
WMT,net_income,2017,0000104169-18-000028,2018-03-30,9862000000.0,NetIncomeLoss,9862000000.0,NetIncomeLoss,True
WMT,revenue,2015,0000104169-18-000028,2018-03-30,478614000000.0,SalesRevenueNet,478614000000.0,SalesRevenueNet,True
WMT,revenue,2016,0000104169-18-000028,2018-03-30,481317000000.0,SalesRevenueNet,481317000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,revenue,2017,0000104169-18-000028,2018-03-30,495761000000.0,SalesRevenueNet,495761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,total_equity,2016,0000104169-18-000028,2018-03-30,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2017,0000104169-18-000028,2018-03-30,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80822000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2015,0000104169-18-000028,2018-03-30,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,current_assets,2015,0000104169-17-000021,2017-03-31,60239000000.0,AssetsCurrent,60239000000.0,AssetsCurrent,True
WMT,current_assets,2016,0000104169-17-000021,2017-03-31,57689000000.0,AssetsCurrent,57689000000.0,AssetsCurrent,True
WMT,cost_of_sales,2015,0000104169-17-000021,2017-03-31,360984000000.0,CostOfRevenue,360984000000.0,CostOfRevenue,True
WMT,cost_of_sales,2016,0000104169-17-000021,2017-03-31,361256000000.0,CostOfRevenue,361256000000.0,CostOfRevenue,True
WMT,current_liabilities,2015,0000104169-17-000021,2017-03-31,64619000000.0,LiabilitiesCurrent,64619000000.0,LiabilitiesCurrent,True
WMT,current_liabilities,2016,0000104169-17-000021,2017-03-31,66928000000.0,LiabilitiesCurrent,66928000000.0,LiabilitiesCurrent,True
WMT,net_income,2015,0000104169-17-000021,2017-03-31,14694000000.0,NetIncomeLoss,14694000000.0,NetIncomeLoss,True
WMT,net_income,2016,0000104169-17-000021,2017-03-31,13643000000.0,NetIncomeLoss,13643000000.0,NetIncomeLoss,True
WMT,revenue,2015,0000104169-17-000021,2017-03-31,478614000000.0,SalesRevenueNet,478614000000.0,SalesRevenueNet,True
WMT,revenue,2016,0000104169-17-000021,2017-03-31,481317000000.0,SalesRevenueNet,481317000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
WMT,total_equity,2015,0000104169-17-000021,2017-03-31,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83611000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
WMT,total_equity,2016,0000104169-17-000021,2017-03-31,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,80535000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2025,0000909832-25-000101,2025-10-08,275235000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,275235000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2024,0000909832-25-000101,2025-10-08,254453000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,254453000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2023,0000909832-25-000101,2025-10-08,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,cost_of_sales,2025,0000909832-25-000101,2025-10-08,239886000000.0,CostOfGoodsAndServicesSold,239886000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2024,0000909832-25-000101,2025-10-08,222358000000.0,CostOfGoodsAndServicesSold,222358000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2023,0000909832-25-000101,2025-10-08,212586000000.0,CostOfGoodsAndServicesSold,212586000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2025,0000909832-25-000101,2025-10-08,8099000000.0,NetIncomeLoss,8099000000.0,NetIncomeLoss,True
COST,net_income,2024,0000909832-25-000101,2025-10-08,7367000000.0,NetIncomeLoss,7367000000.0,NetIncomeLoss,True
COST,net_income,2023,0000909832-25-000101,2025-10-08,6292000000.0,NetIncomeLoss,6292000000.0,NetIncomeLoss,True
COST,current_assets,2025,0000909832-25-000101,2025-10-08,38380000000.0,AssetsCurrent,38380000000.0,AssetsCurrent,True
COST,current_assets,2024,0000909832-25-000101,2025-10-08,34246000000.0,AssetsCurrent,34246000000.0,AssetsCurrent,True
COST,current_liabilities,2025,0000909832-25-000101,2025-10-08,37108000000.0,LiabilitiesCurrent,37108000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2024,0000909832-25-000101,2025-10-08,35464000000.0,LiabilitiesCurrent,35464000000.0,LiabilitiesCurrent,True
COST,total_equity,2025,0000909832-25-000101,2025-10-08,29164000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,29164000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2024,0000909832-25-000101,2025-10-08,23622000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,23622000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2022,0000909832-25-000101,2025-10-08,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2023,0000909832-25-000101,2025-10-08,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2024,0000909832-24-000049,2024-10-09,254453000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,254453000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2023,0000909832-24-000049,2024-10-09,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2022,0000909832-24-000049,2024-10-09,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,cost_of_sales,2024,0000909832-24-000049,2024-10-09,222358000000.0,CostOfGoodsAndServicesSold,222358000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2023,0000909832-24-000049,2024-10-09,212586000000.0,CostOfGoodsAndServicesSold,212586000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2022,0000909832-24-000049,2024-10-09,199382000000.0,CostOfGoodsAndServicesSold,199382000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2024,0000909832-24-000049,2024-10-09,7367000000.0,NetIncomeLoss,7367000000.0,NetIncomeLoss,True
COST,net_income,2023,0000909832-24-000049,2024-10-09,6292000000.0,NetIncomeLoss,6292000000.0,NetIncomeLoss,True
COST,net_income,2022,0000909832-24-000049,2024-10-09,5844000000.0,NetIncomeLoss,5844000000.0,NetIncomeLoss,True
COST,current_assets,2024,0000909832-24-000049,2024-10-09,34246000000.0,AssetsCurrent,34246000000.0,AssetsCurrent,True
COST,current_assets,2023,0000909832-24-000049,2024-10-09,35879000000.0,AssetsCurrent,35879000000.0,AssetsCurrent,True
COST,current_liabilities,2024,0000909832-24-000049,2024-10-09,35464000000.0,LiabilitiesCurrent,35464000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2023,0000909832-24-000049,2024-10-09,33583000000.0,LiabilitiesCurrent,33583000000.0,LiabilitiesCurrent,True
COST,total_equity,2024,0000909832-24-000049,2024-10-09,23622000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,23622000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2023,0000909832-24-000049,2024-10-09,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2021,0000909832-24-000049,2024-10-09,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2022,0000909832-24-000049,2024-10-09,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2023,0000909832-23-000042,2023-10-11,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2022,0000909832-23-000042,2023-10-11,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2021,0000909832-23-000042,2023-10-11,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,cost_of_sales,2023,0000909832-23-000042,2023-10-11,212586000000.0,CostOfGoodsAndServicesSold,212586000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2022,0000909832-23-000042,2023-10-11,199382000000.0,CostOfGoodsAndServicesSold,199382000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2021,0000909832-23-000042,2023-10-11,170684000000.0,CostOfGoodsAndServicesSold,170684000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2023,0000909832-23-000042,2023-10-11,6292000000.0,NetIncomeLoss,6292000000.0,NetIncomeLoss,True
COST,net_income,2022,0000909832-23-000042,2023-10-11,5844000000.0,NetIncomeLoss,5844000000.0,NetIncomeLoss,True
COST,net_income,2021,0000909832-23-000042,2023-10-11,5007000000.0,NetIncomeLoss,5007000000.0,NetIncomeLoss,True
COST,current_assets,2023,0000909832-23-000042,2023-10-11,35879000000.0,AssetsCurrent,35879000000.0,AssetsCurrent,True
COST,current_assets,2022,0000909832-23-000042,2023-10-11,32696000000.0,AssetsCurrent,32696000000.0,AssetsCurrent,True
COST,current_liabilities,2023,0000909832-23-000042,2023-10-11,33583000000.0,LiabilitiesCurrent,33583000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2022,0000909832-23-000042,2023-10-11,31998000000.0,LiabilitiesCurrent,31998000000.0,LiabilitiesCurrent,True
COST,total_equity,2023,0000909832-23-000042,2023-10-11,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2022,0000909832-23-000042,2023-10-11,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2020,0000909832-23-000042,2023-10-11,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2021,0000909832-23-000042,2023-10-11,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2022,0000909832-22-000021,2022-10-05,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2021,0000909832-22-000021,2022-10-05,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2020,0000909832-22-000021,2022-10-05,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
